,price_a,price_b,return_a,return_b,hedge_ratio,intercept,z_score,target_state,state,target_weight_a,target_weight_b,weight_a,weight_b,gross_exposure,turnover,transaction_cost,gross_strategy_return,net_strategy_return,strategy_growth
2019-07-19,74.10386578606003,74.91125010161603,0.001454567543293095,0.009507525167646191,1.2776195736653184,-1.2786862870484956,1.7752138524189367,-1.0,-1.0,-0.4390548850046648,0.5609451149953352,-0.42632237427115566,0.5736776257288444,1.0,0.04791624963743185,2.3958124818715927e-05,0.004834139776138026,0.004810181651319309,1.0617409987984596
2019-07-22,73.92079140795717,75.06824516409516,-0.0024705104944375833,0.002095747464715414,1.223124496399081,-1.041151464992737,1.5556208710843975,-1.0,-1.0,-0.4498173636338207,0.5501826363661793,-0.4390548850046648,0.5609451149953352,1.0,0.025465021467018345,1.2732510733509173e-05,0.0022602890036340804,0.0022475564929005714,1.0641273216740879
2019-07-23,71.76602338991079,74.26777894330118,-0.029149688159513354,-0.01066318013754286,1.1474211587631349,-0.7122962136178828,1.0639526444057414,-1.0,-1.0,-0.4656748378953186,0.5343251621046815,-0.4498173636338207,0.5501826363661793,1.0,0.021524957258311828,1.0762478629155914e-05,0.007245339318539486,0.007234576839910331,1.071825832550187
2019-07-24,70.62824106049564,73.66297673933647,-0.015854052874484603,-0.008143534283237885,1.069889013836171,-0.37620657094293986,0.8312846655336555,-1.0,-1.0,-0.4831176905213279,0.516882309478672,-0.4656748378953186,0.5343251621046815,1.0,0.03171494852299567,1.5857474261497835e-05,0.003031538226313313,0.003015680752051815,1.0750581170829605
2019-07-25,71.21572506306372,74.21375880543931,0.008317975837241587,0.007477054152343454,0.976676582932265,0.027488348532143547,0.7875225792793041,-1.0,-1.0,-0.5058996543160177,0.49410034568398226,-0.4831176905213279,0.516882309478672,0.9999999999999999,0.03488570525201884,1.744285262600942e-05,-0.00015380425793998535,-0.00017124711056599478,1.0748740164867194
2019-07-26,72.39765743115133,74.53911675731482,0.016596508243663655,0.004384065126366465,0.8528310358389398,0.5639405834627769,1.029838046509511,-1.0,-1.0,-0.5397146208462618,0.46028537915373813,-0.5058996543160177,0.49410034568398226,1.0,0.045563927589379494,2.2781963794689745e-05,-0.0062299996888836185,-0.006252781652678308,1.0681530639574905
2019-07-29,72.31361812628451,73.29060974950828,-0.001160801438178316,-0.016749688782487726,0.6899268952945214,1.2695504655305268,1.2089249748833777,-1.0,-1.0,-0.5917415734280739,0.4082584265719261,-0.5397146208462618,0.46028537915373813,0.9999999999999999,0.0676299330604882,3.38149665302441e-05,-0.007083135343870272,-0.0071169503104005155,1.0605510716774031
2019-07-30,73.0433274525035,74.19983335787786,0.010090897746876326,0.012405731259121922,0.5889211806569529,1.7068551147756517,1.194341277284114,-1.0,-1.0,-0.6293578386226443,0.3706421613773557,-0.5917415734280739,0.4082584265719261,1.0,0.10405390516362412,5.202695258181206e-05,-0.0009064593857151266,-0.0009584863382969387,1.059534547964134
2019-07-31,73.26454992423885,74.61519312002582,0.003028647235152171,0.005597853032157207,0.5239255998062221,1.9883292656685634,1.156781815464319,-1.0,-1.0,-0.6562000140473767,0.34379998595262323,-0.6293578386226443,0.3706421613773557,1.0,0.07523253038914085,3.7616265194570426e-05,0.00016869746904571371,0.00013108120385114328,1.059673433028203
2019-08-01,73.3475541699204,75.53787865544587,0.001132938723671817,0.012365920355333238,0.49285439422099525,2.1230090991757393,1.0133012061385966,-1.0,-1.0,-0.6698576926665526,0.3301423073334474,-0.6562000140473767,0.34379998595262323,1.0,0.05368435084946488,2.684217542473244e-05,0.0035079688380665612,0.0034811266626418287,1.0633622904696105
2019-08-02,73.58821245251109,75.29252998960304,0.0032810675872458894,-0.0032480216576102894,0.45622417188809616,2.28184111839814,1.1146541920516944,-1.0,-1.0,-0.6867074584426314,0.3132925415573687,-0.6698576926665526,0.3301423073334474,1.0,0.027315357238351712,1.3657678619175856e-05,-0.003270157727788014,-0.00328381540640719,1.059870404997574
2019-08-05,73.27885075527996,75.10743615411725,-0.004203957222507104,-0.0024583293390638694,0.4198911422083622,2.439495517392979,1.0131452341966496,-1.0,-1.0,-0.7042793424605045,0.2957206575394955,-0.6867074584426314,0.3132925415573687,1.0,0.03369953155215749,1.6849765776078746e-05,0.0021167125330490313,0.0020998627672729527,1.062095987399163
2019-08-06,73.26424976072902,74.36470668718823,-0.0001992525046511373,-0.00988889389600478,0.3550782550909975,2.7204369036653,1.0615130759847529,-1.0,-1.0,-0.7379647605169837,0.2620352394830164,-0.7042793424605045,0.2957206575394955,1.0,0.035143768035746314,1.7571884017873157e-05,-0.0027840207823055254,-0.0028015926663233987,1.0591204270699341
2019-08-07,76.33664820665179,76.097379014137,0.04193584805627304,0.023299659262251637,0.3554876061216786,2.7196002155383656,1.7917721225952532,-1.0,-1.0,-0.7377418985491133,0.26225810145088657,-0.7379647605169837,0.2620352394830164,1.0,0.0673708361129583,3.368541805647915e-05,-0.02484184627326736,-0.02487553169132384,1.0327742433214275
2019-08-08,76.15607603348877,75.99250636065766,-0.00236547159726197,-0.0013781375237623683,0.32976691170591743,2.8313599810101224,1.7126321514788614,-1.0,-1.0,-0.7520114925382904,0.24798850746170958,-0.7377418985491133,0.26225810145088657,0.9999999999999999,0.0004457239357405496,2.228619678702748e-07,0.0013836797766079044,0.001383456914640034,1.0342030419896127
2019-08-09,75.67103475731395,77.10148442573791,-0.006369042385554802,0.01459325554834412,0.35560567836129764,2.7199604530945902,1.415052433216511,-1.0,-1.0,-0.7376776417821104,0.2623223582178897,-0.7520114925382904,0.24798850746170958,1.0,0.02853918797835403,1.4269593989177014e-05,0.00840855273284187,0.008394283138852694,1.042884435147136
2019-08-12,74.56490234572505,76.66895760197838,-0.014617646172493837,-0.005609837825835018,0.35841909356350543,2.7080524478799366,1.107805305118756,-1.0,-1.0,-0.7361498411927692,0.2638501588072308,-0.7376776417821104,0.2623223582178897,1.0,0.02866770151236009,1.4333850756180044e-05,0.009311524869237583,0.009297191018481402,1.0525803309509
2019-08-13,73.44806921904731,76.79745275143593,-0.014978000259417756,0.001675973607527359,0.3455561586431333,2.7637230092193183,0.7514665102058192,-1.0,-1.0,-0.7431871152880054,0.2568128847119946,-0.7361498411927692,0.2638501588072308,1.0,0.00305560117868231,1.527800589341155e-06,0.011468258414858459,0.011466730614269118,1.0646499860557923
2019-08-14,71.63411411729842,75.66602888350678,-0.02469711077549297,-0.014732570253223498,0.23163891079592636,3.256052429378772,0.31041668576322934,0.0,-1.0,0.0,-0.0,-0.7431871152880054,0.2568128847119946,1.0,0.014074548190472436,7.037274095236218e-06,0.014571060647234488,0.014564023373139253,1.0801555733369212
2019-08-15,72.76195140732793,75.42082990786805,0.01574441596615128,-0.0032405424106005665,0.011735959664775183,4.206750875613289,0.7049999469673862,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0796154955502528
2019-08-16,73.64258175608605,76.1067750960428,0.012102896249006179,0.009094903742277394,-0.23526162159226982,5.274646030935876,1.0613407673403654,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-08-19,71.73150220633394,75.26924326748974,-0.02595074078312265,-0.011004694752814514,-0.38966508540824163,5.941783216988526,0.3674886895865028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-08-20,73.0770178314264,76.0143123785334,0.018757666906544346,0.00989871930020425,-0.5230658976586485,6.518550397879132,0.9481684423626839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-08-21,74.5256524232303,76.26062756439374,0.01982339502612973,0.0032403790569563995,-0.4886446335904085,6.370485452494213,1.4234050890282965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-08-22,73.68144481084275,75.56258288977637,-0.011327745345901863,-0.00915340847448387,-0.4855787783014512,6.357948398079717,1.0104268846381854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-08-23,72.88834781192178,75.23727978222394,-0.010763863289557252,-0.00430508189518819,-0.5129905197823208,6.476760288562893,0.687652287074802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-08-26,72.45202359910498,74.94205828874662,-0.00598619979619619,-0.003923872504851822,-0.5522598290128506,6.646706011046769,0.48387570423605963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-08-27,72.79716344586838,74.9236492318161,0.004763701959149547,-0.0002456438660863869,-0.5850816231328446,6.788902120049261,0.580552608997629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-08-28,73.16179764489051,74.57790539979737,0.0050089066903447055,-0.004614615486079443,-0.6064401636450137,6.881941054544875,0.6115352202293579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-08-29,73.80406661913887,74.03949728961375,0.008778747856439617,-0.007219405094542775,-0.6578693796460614,7.104981155424661,0.6736818386067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-08-30,74.71060974777961,73.85158038244636,0.012283105391995619,-0.0025380629805241695,-0.7443414181970003,7.479895990297569,0.8537758134364682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-02,75.12232524816052,73.18682372432919,0.005510803643161921,-0.009001251627584361,-0.8278652359072751,7.841827486194523,0.7427053189940861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-03,75.4848232335098,72.35681632539293,0.004825436168965691,-0.011340940304536584,-0.9032902546887768,8.168253145263172,0.5488112209265573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-04,75.86571368750522,72.33991659046147,0.00504592099019896,-0.00023356106293370704,-0.9621055700217982,8.422965448862431,0.5925880825355866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-05,74.77616492499092,72.93159459805355,-0.014361543700784352,0.008179135883467303,-1.0012132672891263,8.592191607704237,0.40099959070200425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-06,73.6749257771823,71.94900442415077,-0.014727141314525793,-0.013472764160966322,-0.9245971715539709,8.261976894331724,-0.20871860358248256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-09-09,73.85394486701233,71.96566782640802,0.0024298509695339643,0.00023160017835710534,-0.8651336696628749,8.006010470358488,-0.1070232133651465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-10,73.04085637365884,71.560236517331,-0.011009411817034409,-0.005633676742290206,-0.7767582555141961,7.62505646624958,-0.40993612838575494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-09-11,73.21162667498221,70.94786097885282,0.0023380106669308454,-0.00855748343327345,-0.7075404205095815,7.327195437870143,-0.45633865093303083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-12,73.24847001670084,71.50920579118895,0.0005032444079160481,0.007912075213986292,-0.6619885456879435,7.131726715010249,-0.28950258831088554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-13,72.05667962326046,71.19073378892723,-0.01627051586427186,-0.004453580468949281,-0.6135735858406438,6.923901504565488,-0.784973646624346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-09-16,74.11899710312471,72.17165520891832,0.02862076757695231,0.01377877945322803,-0.6010262212516069,6.871097693543828,0.17666628184542704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-17,74.15282671452603,71.68122278078289,0.0004564229512475926,-0.006795360681638218,-0.5676779555552993,6.728264210503228,0.08777498107214335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-18,74.42343567968615,71.94538901717179,0.003649341193720179,0.0036852919933687556,-0.5149489400005003,6.502109735800348,0.2754702230942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-19,74.97664292588344,71.8127328652997,0.007433239827549176,-0.0018438450842268583,-0.4726576917837183,6.32122012765607,0.48044153738389084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-20,75.31236031093236,71.34131424297874,0.004477626257296974,-0.006564554829088576,-0.42113485900594144,6.100657392095592,0.5601866934010389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-23,75.72542325579225,71.73398881903128,0.00548466338267084,0.005504167959608175,-0.3680062210962088,5.87348830959743,0.8394006828296192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-24,73.20543657412314,71.64832913845086,-0.03327794779247217,-0.0011941296168057614,-0.28041119627822536,5.497407871188902,-0.21324606097472373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-09-25,72.86294349834127,72.05276727841064,-0.004678519681186377,0.005644767223786262,-0.20249199609539514,5.162974211407899,-0.29507993966812107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-09-26,72.39309474243363,72.03651231001348,-0.006448391093592409,-0.00022559811387057316,-0.14427271385517143,4.913362459100367,-0.5389761666796028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-09-27,70.93345049921537,71.35024370866925,-0.020162755141377886,-0.00952667722710987,-0.08447232762370781,4.656979301867438,-1.4692085115066562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-09-30,71.0815255565499,71.29898818792941,0.002087520856414171,-0.0007183650408977282,-0.01563870412987836,4.361483331990014,-1.4079459755958876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-01,72.15752838221225,71.3466030367111,0.015137587681715026,0.0006678194178042496,0.025395978209241304,4.185701049934868,-0.740782712579079,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-02,72.2272841138521,71.97910722799585,0.0009667145369829377,0.008865232041381121,0.05803924443247676,4.045805670538828,-0.7178610342188345,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-03,70.74712881090872,71.40868341814537,-0.020493021731375127,-0.00792485252760422,0.10623796568182219,3.8383011756986285,-1.628558552462843,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-04,72.51758673330295,71.39768956383769,0.025025155821182032,-0.00015395682683727596,0.1263935580052946,3.7521515230196307,-0.4017030459406532,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-07,71.12438267994375,70.31383656904265,-0.019211947282291253,-0.015180505159427482,0.16525139313323187,3.5854987984057236,-1.281483042156534,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-08,70.39998680571728,70.74147529566186,-0.010184916155774881,0.006081857390889178,0.19613720030888887,3.451808357592348,-1.740817268643329,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-10-09,70.05424296196563,70.07027674824025,-0.004911135064638583,-0.009488048483811795,0.23594786829058542,3.2800241935138583,-1.7181682965848455,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-10,69.46802389699239,68.95412692181574,-0.008368073655317443,-0.01592900553875054,0.2872908729355412,3.058704138144086,-1.7052182216333565,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-11,68.85104505452006,68.9311723628313,-0.008881479677429693,-0.0003328960862699626,0.33911221597158087,2.835337921619553,-1.882837782247571,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-14,70.13346574065736,69.63446763521934,0.018626016280824942,0.010202862482682207,0.36137687031497256,2.7393015949573494,-1.0694003389681506,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-15,68.91069562864462,68.6993437559244,-0.01743490214121679,-0.01342903753057445,0.40871981639684773,2.5359077525316023,-1.510017154912806,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-16,67.60618607478425,68.04350816962982,-0.01893043658839677,-0.00954646071474341,0.47087183213022643,2.2690574589761643,-1.9871020266038986,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-17,67.4307405162753,67.60337126430758,-0.002595111020090135,-0.006468462857984747,0.529214057295651,2.018653931786039,-1.7340722312288572,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-18,67.52372430272115,66.93301765055122,0.0013789524738112569,-0.009915979058729096,0.5719042473939704,1.8354232215018094,-1.2406683756806511,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-21,67.21886369097369,67.17540837523434,-0.004514866661985528,0.0036213924486210303,0.607472651269078,1.682601253074968,-1.375094049975153,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-10-22,67.113111777271,66.70239949763017,-0.0015732475661722756,-0.007041399360938727,0.637460425492093,1.5538037548548331,-1.1122092724377148,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-23,66.69342680327959,66.28391736750308,-0.006253397627936308,-0.006273869205289384,0.6668204926243665,1.4277776897653847,-1.0736066396000095,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-24,69.33055731691061,66.6461341513173,0.03954108583158522,0.00546462548080795,0.6653190881370061,1.4346565881657116,0.45620120580803597,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-25,68.23641635762463,66.20774241628254,-0.015781511091633837,-0.0065779019386091875,0.6712400576102399,1.4094958302920055,-0.039588527515652366,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-28,69.53930360806753,66.4794203877278,0.01909372326375558,0.004103416934791104,0.6656693741043557,1.433806376378974,0.6371362714444122,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-29,68.84790398776123,65.91394089658219,-0.00994257325617054,-0.008506083354029914,0.6605568089155988,1.4559578510446136,0.41288270870278565,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-30,67.98836402235075,65.2118185583452,-0.012484620672886027,-0.01065210680299944,0.6483193228230654,1.5079944351014438,0.12931697064488842,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-10-31,67.51796993890434,64.15626032378285,-0.00691874396759673,-0.016186609389185258,0.6341700310684263,1.5682102763341295,0.23313438757658253,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-01,69.08810570248183,65.25303119487349,0.023255079573604842,0.017095305517426995,0.6205136088458522,1.6267081215210166,0.714311346719954,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-04,69.80074386891836,65.07823548239323,0.010314918308882426,-0.002678737052969171,0.606247515732578,1.6881155790638296,1.1517111131368714,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-05,69.98003104458219,65.23431076470264,0.002568556805075284,0.0023982715750128225,0.6036520934795045,1.7000148594869775,1.1513842800373306,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-06,69.2339429447761,65.2291283928551,-0.010661442824036138,-7.944242511015442e-05,0.6152235201517925,1.6516741326608289,0.697943093130051,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-07,68.69152801156488,65.33616944366482,-0.007834523214196754,0.00164100078365359,0.6238080582331923,1.615657864304616,0.30677990046462583,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-11-08,68.99541335387828,65.37846728131802,0.004423912978937183,0.0006473877794392902,0.6292604793586524,1.5929640760865005,0.48723160682379923,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-11,70.33679496827585,66.5242745006457,0.01944160559655783,0.01752575835706538,0.6427050804348519,1.5367848551590195,0.8760944999421604,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-12,70.77749102900546,65.9183313367164,0.006265512395444928,-0.009108602363238294,0.6469197343325258,1.519873771554595,1.40752796176453,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-13,70.0509843471438,65.01379075582365,-0.010264657185487636,-0.01372214014751505,0.6395409929694316,1.551888843442232,1.2715749257814495,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-14,70.15407937630361,64.437243157302,0.0014717142110227677,-0.00886808155345098,0.6300036666222651,1.5932346455498259,1.5060996799435382,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-15,70.43091235201506,63.68056377590321,0.003946070965118453,-0.011742888806580698,0.616428886994547,1.6519725821199027,1.8790682158601202,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-18,70.6284456553117,64.12293198562688,0.002804639279828658,0.006946675460983709,0.6105598491207672,1.6780196248555028,1.7217719859125153,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-19,69.489525289064,64.61105053805659,-0.016125519338284322,0.007612230715512647,0.6177598375053929,1.6482592928429352,0.793349198304927,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-11-20,67.78403313683822,64.06726949490394,-0.0245431544557434,-0.008416223519417287,0.6311707422795084,1.5917891911313768,-0.04879468891456962,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-21,65.76923317606206,63.28318760563499,-0.029723813522703924,-0.012238415893958354,0.6509729299978412,1.50775844609813,-0.9586773407838457,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-22,66.78212452686058,63.09405347119541,0.015400686641534156,-0.0029886948113015954,0.6506660863650279,1.5088938318437957,-0.18765994238317885,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-25,66.66882166218706,63.90174314321921,-0.0016966046749224972,0.012801359677937496,0.649179893684348,1.5146545800641387,-0.6130358974284703,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0796154955502528
2019-11-26,66.12382783740975,62.313027649889314,-0.008174643126869774,-0.024861849069894637,0.6397396235304746,1.5539264224090448,-0.26687443320067916,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-27,66.71131120077037,62.62159310504608,0.008884593989403777,0.004951861060105589,0.6235817809122677,1.6215093192683487,-0.044462366560623905,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-28,67.37252571530195,62.030633973220006,0.009911580249736485,-0.009436986549268389,0.6046006548097782,1.7015053936771958,0.6106709622489132,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-11-29,68.48857760364162,62.62669742827488,0.01656538591199319,0.009609178834319332,0.585951157907262,1.7802965599824963,1.022260275677735,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-02,67.56756834816925,62.034479300128105,-0.013447632987831248,-0.0094563205863607,0.5705632430461715,1.845087575009142,0.5970891706486805,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-03,67.00771543220792,61.8877094945204,-0.008285823060502295,-0.002365939188392674,0.563395648904658,1.8752086807351303,0.2500910121215802,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-04,66.0854509373081,61.06660134309634,-0.013763556762845908,-0.013267709503722469,0.5580451789459855,1.8974234124606655,-0.05284211876200061,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-05,65.52082044358497,60.54396366019022,-0.008543945538916908,-0.0085584864952567,0.5556542026064002,1.90716731133046,-0.22627503554507275,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-06,65.59302878601383,61.31609230341604,0.0011020671282808703,0.012753189526200748,0.5611857656607185,1.8837376961593075,-0.47139578711100083,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-09,65.81213451730457,61.78295601869763,0.003340381368964307,0.007614048738973311,0.5564377909013338,1.903151006922088,-0.5096038909426209,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-10,66.73162642996493,61.57232625432865,0.013971464675995193,-0.0034091888433638307,0.5426123026293361,1.9608332610044292,0.19755284158157324,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
2019-12-11,64.73005059002344,61.10422233731826,-0.029994411151392453,-0.007602504980514402,0.5394815014318112,1.973116994240073,-1.029138987053064,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0796154955502528
